age_Ga,Neukum,Cui2024,Yue2026,Neukum_plus_CE6L,Cui2024_plus_CE6L,Yue2026_plus_CE6L
3.5,0.004792565834012868,0.004360651490173641,0.00394347019767083,0.005071034452982693,0.003814818661989394,0.004012464527595674
3.505,0.0048623191143980955,0.004426114291611927,0.003999856697618861,0.005139238653256627,0.003856495273658167,0.004068783337425293
3.5100000000000002,0.0049343839793780375,0.004493835164271702,0.004058282887615758,0.005209493790985811,0.003899650837224799,0.004127108861223577
3.515,0.005008841929196522,0.004563896832848625,0.004118827714405213,0.005281865801877939,0.003944343538090953,0.004187517724755733
3.52,0.005085777337576377,0.004636385052666998,0.004181573180385562,0.0053564227414116365,0.003990633850807107,0.004250089479718619
3.525,0.005165277553030534,0.0047113887207071705,0.00424660446187968,0.005433234852985057,0.004038584629132976,0.004314906715466561
3.5300000000000002,0.005247433003745123,0.004788999990700448,0.004314010031982609,0.005512374638255488,0.004088261199641118,0.004382055175003358
3.535,0.005332337306160414,0.00486931439244055,0.004383881788163937,0.005593916929740169,0.00413973145900313,0.004451623875403431
3.54,0.005420087377380126,0.004952430955466056,0.0044563151848091825,0.005677938965751328,0.004193065975103332,0.004523705232831251
3.545,0.00551078355154388,0.005038452337273928,0.0045314093708911365,0.0057645204677401855,0.004248338092130459,0.004598395192334529
3.5500000000000003,0.005604529700302706,0.005127484956230199,0.004609267332969857,0.005853743720127539,0.0043056240398039475,0.0046757933625936
3.555,0.00570143335754212,0.005219639129349815,0.004689996043727469,0.005945693652700822,0.004365003046897369,0.0047560031558160475
3.56,0.0058016058485027,0.0053150292151240884,0.004773706616252123,0.006040457925660155,0.004426557459228229,0.004839131932973317
3.565,0.0059051624234530125,0.005413773761580674,0.004860514464293473,0.0061381270173985324,0.004490372862289682,0.00492529115458303
3.5700000000000003,0.006012222396075543,0.005515995659767679,0.004950539468720938,0.006238794315104094,0.004556538208706932,0.005014596537248921
3.575,0.006122909286731678,0.005621822302860692,0.005043906150424725,0.006342556208275088,0.004625145950707963,0.005107168216178197
3.58,0.006237350970777929,0.005731385751098785,0.005140743849909103,0.006449512185241397,0.0046962921778060975,0.00520313091390457
3.585,0.006355679832111289,0.005844822902762892,0.005241186913836823,0.0065597649327890015,0.004770076759899214,0.005302614115453939
3.59,0.0064780329221282235,0.005962275671417981,0.005345374888793795,0.006673420438987333,0.0048466034959988805,0.0054057522501987
3.595,0.006604552124288144,0.006083891169648639,0.005453452722553546,0.006790588099322491,0.004925980268810785,0.005512684880656128
3.6,0.0067353843244788705,0.0062098218995256535,0.005565570973131517,0.0069113808262423575,0.005008319205396734,0.00562355689849596
3.605,0.00687068158738886,0.006340225950050528,0.005681886025931065,0.007035915162223721,0.005093736844157509,0.005738518728032462
3.61,0.007010601339097703,0.006475267201833285,0.005802560319294003,0.007164311396474239,0.005182354308385191,0.005857726537486792
3.615,0.0071553065561043615,0.006615115539268718,0.005927762578781207,0.007296693685386326,0.005274297486643391,0.005981342458316339
3.62,0.007304965961019937,0.006759947070485696,0.006057668060521053,0.007433190176863426,0.005369697220244103,0.006109534812919096
3.625,0.00745975422516019,0.006909944355354388,0.006192458803976831,0.007573933138643485,0.00546868949810036,0.006242478351032855
3.63,0.00761985217828078,0.007065296641846572,0.006332323894497468,0.0077190590907476025,0.005571415659244773,0.006380354495161222
3.6350000000000002,0.007785447025707287,0.007226200111054969,0.006477459736030434,0.00786870894218702,0.005678022603315711,0.0065233515953711865
3.64,0.007956732573120566,0.0073928581311888675,0.00662807033438997,0.008023028132064937,0.005788663009324349,0.006671665193819946
3.645,0.008133909459267586,0.007565481520875047,0.00678436759148945,0.008182166775214801,0.005903495563028709,0.0068254982993828425
3.65,0.008317185396876857,0.007744288822104627,0.006946571610961924,0.008346279812520573,0.00602268519325297,0.006985061672767597
3.6550000000000002,0.008506775422068007,0.007929506583179362,0.007114911015609871,0.008515527166069712,0.006146403317504248,0.007150574122515753
3.66,0.00870290215255472,0.008121369652023768,0.007289623277141911,0.008690073899294187,0.006274828097252341,0.00732226281230671
3.665,0.008905796054951448,0.008320121480242786,0.007470955058672052,0.00887009038225985,0.0064081447032529925,0.00750036357999621
3.67,0.009115695721504417,0.008526014438318541,0.00765916257047548,0.009055752462269728,0.0065465455913094025,0.007685121268837126
3.6750000000000003,0.009332848156579544,0.008739310142354458,0.007854511939513973,0.009247241639952053,0.006690230788882989,0.007876790071347773
3.68,0.009557509073251029,0.008960279792789575,0.008057279593263819,0.009444745251009265,0.006839408192979872,0.008075633886310763
3.685,0.009789943200347071,0.009189204525521823,0.008267752658400053,0.009648456653810276,0.006994293879757164,0.008281926689403859
3.69,0.01003042460032097,0.00942637577589473,0.008486229374911725,0.00985857542301342,0.007155112426309685,0.008495952917983083
3.6950000000000003,0.010279236998329649,0.009672095656018734,0.008713019526245683,0.01007530754941444,0.007322097245116673,0.008718007870558837
3.7,0.010536674122914431,0.009926677345915685,0.008948444886099098,0.01029886564621902,0.007495490931646176,0.008948398121525602
3.705,0.010803040058693597,0.010190445498993173,0.009192839682505397,0.010529469161947287,0.007675545625635303,0.009187441951728353
3.71,0.011078649611489619,0.010463736662373253,0.009446551079882562,0.010767344600182588,0.007862523386583851,0.009435469795469735
3.715,0.011363828686329973,0.010746899712619946,0.009709939679739344,0.01101272574638517,0.008056696584020813,0.009692824704586146
3.72,0.011658914678775233,0.011040296307429927,0.009983380040761424,0.011265853901997656,0.00825834830312493,0.009959862830244573
3.725,0.011964256880044172,0.011344301353870554,0.010267261219027641,0.011526978126076805,0.00846777276630308,0.010236953923136316
3.73,0.012280216896422802,0.011659303493772267,0.010561987329135436,0.011796355484693497,0.008685275771354858,0.010524481852770955
3.735,0.012607169083460337,0.011985705606903076,0.010867978127044795,0.012074251308350699,0.008911175146875294,0.010822845146599026
3.74,0.012945500995473896,0.012323925332577122,0.011185669615481383,0.012360939457677203,0.009145801225574401,0.011132457549721074
3.745,0.013295613850901479,0.01267439561037205,0.011515514672771765,0.012656702597663015,0.009389497336217889,0.011453748605969032
3.75,0.013657923014062063,0.013037565240656308,0.011857983706018205,0.012961832480711463,0.009642620314922376,0.011787164261175959
3.755,0.014032858493901276,0.013413899465650757,0.012213565329554461,0.013276630238790811,0.00990554103656581,0.012133167489481528
3.7600000000000002,0.01442086546032132,0.013803880571777893,0.012582767069661549,0.013601406684978664,0.01017864496710507,0.012492238943552761
3.765,0.014822404778715676,0.014208008514077967,0.012966116096559548,0.013936482624700139,0.010462332737622664,0.012864877629633082
3.77,0.015237953563349683,0.014626801563501069,0.013364159984731665,0.014282189176972798,0.01075702074095821,0.013251601608368422
3.775,0.015668005750251998,0.01506079697791225,0.013777467502676508,0.01463886810597875,0.01106314175181245,0.01365294872239345
3.7800000000000002,0.01611307269030471,0.015510551697679639,0.014206629433228112,0.01500687216329674,0.011381145571247716,0.014069477351701054
3.785,0.01657368376324394,0.015976643066744838,0.014652259425626604,0.0153865654411364,0.011711499696544538,0.014501767197854936
3.79,0.017050387013308944,0.01645966958011045,0.015114994880568524,0.015778323736929268,0.012054690017411954,0.014950420098147541
3.795,0.017543749807301993,0.016960251658711442,0.015595497869513236,0.016182534929640228,0.012411221539588357,0.015416060870846161
3.8000000000000003,0.018054359515850014,0.01747903245267424,0.01609445608957138,0.016599599368177693,0.012781619136910461,0.015899338192714343
3.805,0.018582824218685283,0.01801667867400312,0.01661258385535231,0.0170299302722903,0.01316642833297045,0.016400925510041315
3.81,0.019129773434793038,0.018573881459772332,0.017150623129201712,0.017473954146352607,0.013566216113525272,0.016921521984459065
3.815,0.01969585887830152,0.01915135726694147,0.017709344591314378,0.01793211120645309,0.013981571770868053,0.017461853474874677
3.8200000000000003,0.020281755241023047,0.019749848799952206,0.018289548751266264,0.018404855821212922,0.014413107781419033,0.018022673556898017
3.825,0.02088816100258497,0.020370125972307633,0.018892067102568372,0.01889265696677651,0.014861460717842927,0.018604764581195078
3.83,0.02151579926912433,0.02101298690337964,0.0195177633219085,0.019395998696429665,0.015327292197051168,0.01920893877225536
3.835,0.022165418641551936,0.021679258951733966,0.020167534514809387,0.019915380625315476,0.0158112898655007,0.01983603936911446
3.84,0.02283779411442949,0.02236979978631119,0.020842312509500697,0.020451318430733355,0.016314168423256704,0.02048694180963515
3.845,0.023533728006538662,0.023085498496851195,0.021543065200870595,0.021004344368522335,0.01683667068834458,0.021162554960010137
3.85,0.02425405092425915,0.023827276744997208,0.022270797946435293,0.021575007806045144,0.01737956870297534,0.021863822391212095
3.855,0.024999622758913594,0.02459608995757164,0.023026555016340024,0.02216387577230826,0.01794366488329338,0.02259172370418581
3.86,0.025771333719275494,0.025392928563566997,0.023811421099482637,0.022771533525766424,0.018529793214357323,0.02334727590564144
3.865,0.026570105400480944,0.026218819276454582,0.0246265228679322,0.02339858514038271,0.019138820492134445,0.024131534836382387
3.87,0.027396891890626895,0.027074826423469832,0.025473030601898476,0.024045654110528964,0.01977164761435801,0.024945596654173417
3.875,0.028252680916385903,0.02796205332359785,0.026352159877597012,0.024713383975334152,0.02042921092216991,0.025790599373231596
3.88,0.029138495029011287,0.0288816437160399,0.02726517332044272,0.025402438963104085,0.02111248359454668,0.026667724462502252
3.8850000000000002,0.030055392832158228,0.029834783241012887,0.028213382426101795,0.026113504656459077,0.021822477097585443,0.02757819850496471
3.89,0.031004470252993917,0.03082270097479745,0.02919814945202736,0.026847288678855052,0.022560242690808113,0.028523294920297558
3.895,0.03198686185812456,0.03184667102102376,0.030220889382208436,0.027604521403175604,0.023326872992727156,0.029504335753324756
3.9,0.033003742215917536,0.03290801416025277,0.03128307196796409,0.02838595668310473,0.024123503608004276,0.030522693530751138
3.9050000000000002,0.03405632730685587,0.03400809955999174,0.03238622384772758,0.029192372608012496,0.024951314818625364,0.03157979318879833
3.91,0.03514587598361743,0.03514834654735464,0.033531930748877156,0.03002457228210919,0.025811533341610154,0.032677114074445776
3.915,0.03627369148263363,0.03633022644666577,0.03472183977478934,0.030883384628649393,0.02670543415587428,0.03381619202308957
3.92,0.03744112298894056,0.03755526448438307,0.0359576617804132,0.0317696652199895,0.02763434240096432,0.034998621515535504
3.9250000000000003,0.03864956725620317,0.03882504176380929,0.03724117383979197,0.032684297134331824,0.028599635350493483,0.03622605791735592
3.93,0.0399004702838565,0.04014119731214545,0.03857422180909013,0.033628191840010646,0.02960274446321684,0.03750021980375602
3.935,0.04119532905337952,0.04150543020254104,0.03995872298882442,0.034602290108209185,0.030645157514800625,0.038822891373215124
3.94,0.04253569332578415,0.04291950175388308,0.04139666888913587,0.03560756295501818,0.03172842081346028,0.040195924953290954
3.9450000000000003,0.04392316750247964,0.04438523781117624,0.04289012810209324,0.036645012613781294,0.03285414150276695,0.04162124360210865
3.95,0.04535941255174515,0.04590453110946386,0.04444124928516893,0.03771567353869989,0.03402398995505111,0.043100843809184684
3.955,0.04684614800312604,0.047479343724353196,0.04605226426019246,0.03882061344070441,0.03523970225896984,0.04463679829938369
3.96,0.04838515401214572,0.04911170961231357,0.04772549123224836,0.03996093435662573,0.03650308280493862,0.046231258943941464
3.9650000000000003,0.04997827349781458,0.050803737244041254,0.04946333813316328,0.041137773752741205,0.037816006972281734,0.0478864597826453
3.97,0.051627414355500736,0.05255761233429529,0.05126830609440248,0.04235230566379742,0.0391804239221001,0.04960472016141525
3.975,0.05333455174782237,0.05437560067174367,0.053142993054388146,0.04360574186865282,0.040598359500018874,0.05138844798969299
3.98,0.055101730476308924,0.05626005105247943,0.055090097505436746,0.044899333103714814,0.04207191925313348,0.053240143122213056
3.985,0.05693106743668177,0.05821339832100744,0.05711242238572485,0.04623437031538839,0.04360329156565111,0.055162400869906
3.99,0.05882475416070123,0.060238166522637186,0.05921287912189395,0.04761218595278976,0.045194750917894905,0.05715791564486439
3.995,0.06078505944763144,0.062336972171364725,0.06139449182812439,0.049034155302019336,0.046848661273525126,0.05922948474449053
4.0,0.0628143320884855,0.06451252763747396,0.06366040166773762,0.05050169786333051,0.04856747960002132,0.061380012280141054
4.005,0.06491500368631825,0.06676764465924201,0.0660138713836134,0.05201627877257299,0.050353759527668594,0.06361251325578526
4.01,0.0670895915759558,0.06910523798329714,0.06845829000395905,0.05357941026833425,0.05221015515249679,0.06593011780240604
4.015,0.06934070184666688,0.07152832913834165,0.07099717773021642,0.05519265320624821,0.05413942498883599,0.06833607557408974
4.0200000000000005,0.07167103247140576,0.07404005034712481,0.07363419101415737,0.05685761862198765,0.05614443607737601,0.07083376031198113
4.025,0.07408337654638142,0.0766436485817313,0.07637312783148666,0.05857596934450449,0.05822816825484274,0.07342667458250678
4.03,0.0765806256448502,0.07934248976743816,0.07921793315956609,0.06034942166113602,0.060393718591659165,0.07611845469653332
4.035,0.07916577328914907,0.08214006314057677,0.08217270466715175,0.062179747036240934,0.06264430600418924,0.07891287581635617
4.04,0.0818419185451461,0.08503998576604785,0.08524169862435364,0.06406877388508876,0.06498327604844142,0.08181385725769953
4.045,0.0846122697434208,0.08804600722033554,0.08842933604134423,0.06601838940477806,0.067414105902365,0.08482546799417251
4.05,0.08748014833164361,0.0911620144460847,0.09174020904466594,0.06803054146401678,0.06994040954416374,0.08795193237190851
4.055,0.09044899286277953,0.09439203678452453,0.09517908750033555,0.07010724055365725,0.07256594313433508,0.091197636042419
4.0600000000000005,0.093522363123906,0.09774025119225942,0.09875092589329838,0.0722505617999405,0.07529461060945315,0.09456713212199111
4.065,0.09670394441059844,0.10121098764917105,0.10246087047315003,0.07446264704245967,0.07813046949601936,0.09806514758627624
4.07,0.0999975519520255,0.10480873476444792,0.10631426667644216,0.0767457069789356,0.08107773695305061,0.10169658990906262
4.075,0.10340713549205488,0.10853814558798527,0.11031666683626352,0.07910202337893833,0.08414079605239072,0.10546655395453734
4.08,0.10693678403187973,0.11240404363469017,0.11447383819022607,0.08153395136878075,0.08732420230610786,0.10938032913273397
4.085,0.11059073073985683,0.11641142912948496,0.11879177119840137,0.08404392178986848,0.09063269045069157,0.11344340682820646
4.09,0.11437335803445213,0.1205654854811011,0.12327668818320507,0.0866344436328699,0.09407118149815895,0.11766148811236457
4.095,0.11828920284639756,0.12487158599303738,0.12793505230369034,0.08930810655013971,0.09764479006456597,0.1220404917503048
4.1,0.12234296206637708,0.12933530082037648,0.1327735768771933,0.09206758344891727,0.10135883198683975,0.12658656251337522
4.105,0.12653949818478447,0.13396240418146613,0.13779923506177838,0.09491563316789313,0.10521883223927671,0.13130607980915843
4.11,0.13088384513031928,0.1387588818337968,0.14301926991343603,0.09785510323982162,0.10923053316148755,0.13620566664098094
4.115,0.13538121431444497,0.14373093882376586,0.14844120483256087,0.10088893274295506,0.11339990301005895,0.141292198909548
4.12,0.14003700088894908,0.14888500752035067,0.1540728544147522,0.1040201552441441,0.1177331448466485,0.1465728150697517
4.125,0.1448567902241332,0.15422775594309623,0.15992233572160194,0.10725190183655572,0.12223670577576352,0.15205492615622096
4.13,0.14984636461540485,0.15976609639520092,0.1659980799877216,0.11058740427505385,0.12691728654597123,0.15774622619169837
4.135,0.1550117102263263,0.16550719441287598,0.17230884478089167,0.11402999821237778,0.13178185152884642,0.16365470299285498
4.14,0.1603590242764562,0.1714584780425661,0.17886372663287392,0.11758312653936101,0.13683763909051194,0.16978864938872196
4.1450000000000005,0.16589472248261664,0.17762764745804063,0.18567217415910303,0.12125034283253538,0.14209217237122315,0.17615667486749884
4.15,0.17162544676251293,0.18402268492980775,0.19274400168617323,0.12503531491257042,0.1475532704890369,0.18276771766807937
4.155,0.17755807320997444,0.19065186515976523,0.20008940340679374,0.1289418285171172,0.1532290601842732,0.18963105733330715
4.16,0.18369972035136906,0.19752376599445373,0.20771896808260096,0.1329737910917267,0.159127987922085,0.19675632774255786
4.165,0.19005775769312208,0.20464727953079606,0.215643694316058,0.13713523570264446,0.16525883247117612,0.20415353064197325
4.17,0.19663981457059718,0.21203162362869657,0.22387500641344785,0.14143032507539768,0.1716307179773951,0.21183304969134473
4.175,0.20345378930896418,0.21968635384540192,0.23242477086185545,0.145863355763219,0.17825312755167236,0.21980566504736643
4.18,0.21050785870705516,0.2276213758070861,0.24130531344389206,0.15043876244948118,0.1851359173925451,0.22808256850375205
4.1850000000000005,0.21781048785559573,0.23584695803366396,0.25052943701485203,0.15516112238845162,0.19228933146428384,0.23667537920947002
4.19,0.22537044030159864,0.24437374523343874,0.2601104399679304,0.1600351599888101,0.19972401675249649,0.24559615998717105
4.195,0.23319678857112902,0.2532127720848165,0.2700621354141591,0.16506575154452785,0.20745103911993035,0.2548574342747384
4.2,0.24129892506307538,0.2623754775228983,0.2803988711046902,0.17025793011783455,0.21548189978606566,0.2644722037137377
4.205,0.2496865733270007,0.2718737195494728,0.29113555012418524,0.17561689057917057,0.2238285524550622,0.2744539664094807
4.21,0.25836979973862373,0.28171979058556823,0.3022876523851456,0.1811479948091687,0.23250342111755684,0.2848167358883428
4.215,0.26735902558694546,0.2919264333864562,0.31387125695418594,0.1868567770678745,0.24151941855282402,0.2955750607789595
4.22,0.2766650395875353,0.3025068575396942,0.32590306524245843,0.19274894953658137,0.2508899655588622,0.30674404524494825
4.225,0.2862990108370012,0.31347475656758,0.33840042509365065,0.1988304080378339,0.2606290109390204,0.31833937019783726
4.23,0.2962725022242017,0.32484432565615856,0.35138135580434743,0.2051072379393185,0.27075105227496266,0.33037731532001624
4.235,0.3065974843142951,0.3366302800337223,0.3648645741127648,0.21158572024755812,0.2812711575168725,0.342874781928609
4.24,0.31728634972231357,0.34884787402262657,0.3788695211934473,0.2182723378975246,0.29220498742308565,0.35584931671242614
4.245,0.3283519279935001,0.36151292078906033,0.3934163906967377,0.2251737822444423,0.3035688188825323,0.3693191363752713
4.25,0.3398075010082929,0.3746418128163505,0.4085261578735759,0.23229695976430373,0.3153795691547466,0.38330315322026737
4.255,0.3516668189304403,0.3882515431283129,0.42422060982753484,0.23964899896980274,0.3276548210635333,0.397821001711105
4.26,0.3639441167174158,0.40235972729012065,0.44052237693781204,0.24723725754860051,0.3404128491818093,0.41289306604752535
4.265,0.3766541312129338,0.4169846262151792,0.4574549654984273,0.2550693297310883,0.3536726470466293,0.4285405087937621
4.2700000000000005,0.3898121188421083,0.43214516980752976,0.4750427916207315,0.26315305389501437,0.3674539554448926,0.44478530060016375
4.275,0.40343387393048763,0.44786098147039305,0.4933112164481367,0.27149652041458416,0.38177729181188647,0.46165025105969326
4.28,0.41753574766898266,0.46415240351260345,0.5122865827338261,0.2801080797619194,0.3966639807864498,0.47915904074273147
4.285,0.43213466774743303,0.4810405234857868,0.5319962528342344,0.2889963508689574,0.4121361859682252,0.49733625445505303
4.29,0.44724815868040774,0.49854720148641835,0.5524686481730361,0.2981702297581775,0.4282169429243271,0.5162074157658105
4.295,0.4628943628496365,0.5166950984580918,0.5737332902326541,0.3076388984508048,0.4449301934945672,0.5357990228539009
4.3,0.4790920622883409,0.5355077055306383,0.5958208431322931,0.3174118341613995,0.4623008214463232,0.5561385857231692
4.305,0.4958607012336229,0.5550093744341037,0.6187631578540321,0.32749881878804504,0.4803546895321692,0.5772546648386269
4.3100000000000005,0.5132204094739918,0.5752253490269325,0.6425933181806367,0.33790994870763696,0.4991186780054109,0.5991769112379853
4.315,0.5311920265200463,0.5961817979791779,0.6673456884114485,0.34865564488607637,0.5186207246509252,0.6219361081748561
4.32,0.5497971266273833,0.6179058486531056,0.6930559629251333,0.3597466633135074,0.5388898663909264,0.6455642143520632
4.325,0.5690580447017135,0.6404256222249768,0.7197612176607199,0.37119410577502704,0.5599562825275664,0.6700944088058293
4.33,0.5889979031173371,0.6637702700935322,0.7474999635912999,0.38300943096766765,0.5818513396868176,0.6955611375038282
4.335,0.6096406394811653,0.6879700116223235,0.7763122022673596,0.3952044659747801,0.6046076385305493,0.7220001617225641
4.34,0.6310110353756249,0.7130561732647163,0.806239483510016,0.4077914181093067,0.6282590623063649,0.7494486082720749
4.345,0.6531347461149601,0.7390612291222529,0.8373249653371974,0.42078288713780476,0.6528408273074979,0.7779450216383764
4.3500000000000005,0.6760383315506685,0.7660188429888799,0.869613476209379,0.43419187789746183,0.6783895353179461,0.8075294181170323
4.355,0.6997492879630263,0.7939639119354422,0.9031515796844319,0.4480318133187291,0.7049432281208476,0.8382433420137182
4.36,0.724296081077073,0.822932611490958,0.9379876415751145,0.46231654786663573,0.7325414441514384,0.8701299239908409
4.365,0.749708180242603,0.8529624424790458,0.9741718997057482,0.4770603814142118,0.7612252773787972,0.9032339416421084
4.37,0.7760160938192735,0.8840922795702658,1.0117565363689816,0.4922780735619391,0.7910374385041631,0.9376018823800601
4.375,0.8032514058092934,0.916362421613146,1.050795753586896,0.5079848584175545,0.8220223185669326,0.9732820087250251
4.38,0.831446813781681,0.9498146438091079,1.0913458512852257,0.5241964598510119,0.8542260550530651,1.010324426087057
4.385,0.8606361681336285,0.9844922517988253,1.1334653084932163,0.5409291072398748,0.8876966006043447,1.0487811531360975
4.39,0.8908545127361177,1.0204401377300267,1.1772148676864542,0.5581995517209162,0.9224837944308198,1.0887061948592773
4.3950000000000005,0.9221381270125961,1.057704838379389,1.2226576223941472,0.57602508296418,0.9586394365328105,1.1301556184077843
4.4,0.9545245695012002,1.0963345954036625,1.269859108197212,0.5944235464863087,0.9962173648428854,1.1731876318399959
4.405,0.988052722952934,1.1363794177981945,1.3188873972486495,0.6134133615205111,1.0352735354029146,1.217862665871396
4.41,1.0227628410198182,1.1778911466435498,1.369813196452129,0.6330135394609931,1.0758661056953744,1.2642434587460065
4.415,1.0586965965891737,1.220923522224167,1.4227099494407982,0.6532437029003785,1.1180555212531382,1.3123951443487334
4.42,1.0958971318220327,1.2655322536059141,1.4776539425030422,0.6741241052791704,1.1619046056766935,1.3623853436821176
4.425,1.1344091099557727,1.3117750907626013,1.534724414608289,0.6956756511669043,1.2074786541928417,1.4142842598362337
4.43,1.174278768933167,1.3597118993449016,1.594003671691228,0.7179199171953408,1.2548455308942077,1.4681647765848909
4.4350000000000005,1.215553976922264,1.4094047381884058,1.6555772053596114,0.7408791736646375,1.3040757698044325,1.524102560746712
4.44,1.2582842897937028,1.460917939661166,1.7195338161964369,0.7645764068441131,1.3552426799193666,1.5821761684548856
4.445,1.3025210106246097,1.5143181929548737,1.785965741834863,0.7890353419900104,1.408422454381011,1.6424671554847439
4.45,1.3483172513003565,1.5696746304273228,1.8549687899900642,0.8142804671032202,1.4636942839464795,1.7050601917942285
4.455,1.3957279962882756,1.6270589171080942,1.926642476640174,0.8403370574507919,1.5211404749211448,1.7700431804379846
4.46,1.44481016865985,1.6865453434832423,2.001090169555677,0.8672312008758105,1.5808465717315414,1.8375073810221447
4.465,1.4956226984406757,1.7482109216792583,2.0784192373839425,0.8949898239209476,1.6429014843205718,1.9075475378733153
4.47,1.548226593370254,1.8121354851705993,2.1587412045043393,0.9236407187918634,1.7073976205547345,1.980262013101471
4.4750000000000005,1.6026850121565948,1.8784017921401372,2.2421719118768393,0.9532125711874606,1.7744310238405587,2.0557529247440263
4.48,1.6590633403135282,1.9470956326261748,2.328831684116476,0.9837349890248362,1.844101516155193,2.1341262901846867
4.485,1.7174292686719423,2.018305939594797,2.4188455030343654,1.0152385320877488,1.916512846704145,2.2154921750488503
4.49,1.7778528746590063,2.092124904081446,2.5123431878957856,1.0477547426282214,1.9917728464275652,2.2999648477845365
4.495,1.8404067064431355,2.168648094550574,2.6094595826549978,1.081316176951975,2.0699935885851635,2.3876629401457863
4.5,1.9051658700456706,2.2479745806281834,2.7103347504373114,1.1159564380192997,2.1512915556589136,2.478709613804293
